transaction_id,version,unique_bukken_key,bukken_meishou,shubetu,kouzou,shozaiti,shozaiti_todouhuken,shozaiti_sikutyouson,shozaiti_tyoumei,shozaiti_tyoume,kansei_nengetu,kaisuu,soukosuu,heyabangou,yachin,kyouekihi,sikikin,sikikin_tani,reikin,reikin_tani,hoshoukin,hoshoukin_tani,sikibiki_shoukyaku,sikibiki_shoukyaku_tani,kousinryou,kousinryou_tani,shozaikai,madori,madori_serviceroom_flg,senyuumenseki,tyuusharyou,tyuushajyou_bikou,hoken,tyukai_tesuryou,hoka_shokihiyou,hoka_shohiyou,hoshougaisha,koutuu_1_rosen,koutuu_1_eki,koutuu_1_bus,koutuu_1_toho,koutuu_2_rosen,koutuu_2_eki,koutuu_2_bus,koutuu_2_toho,koutuu_3_rosen,koutuu_3_eki,koutuu_3_bus,koutuu_3_toho,ikkaino_bukken_flg,nikai_ijyou_flg,saijyoukai_flg,kadobeya_flg,minamimuki_flg,gas_konro_flg,ih_cooking_heater_flg,konro_hutakuchi_ijyou_flg,system_kitchen_flg,counter_kitchen_flg,shokkiarai_kansouki_flg,disposer_flg,jyousuiki_flg,bath_toilet_betu_flg,oidaki_kinou_flg,onsui_senjyoutuki_danbaou_benza_flg,yokusitu_kansouki_flg,senmenjyo_dokuritu_flg,situnai_sentakuki_okiba_flg,yokusitu_danbou_flg,yokusitu_tv_flg,mist_sauna_flg,senpatu_senmen_keshoudai_flg,hitotubo_huro_flg,air_conditioner_flg,yukadanbou_flg,touyu_danbou_flg,gasu_danbou_flg,sekiyu_danbou_flg,nidaime_air_conditioner_flg,tosigas_flg,all_denka_flg,propane_gas__flg,maisonette_flg,flooring_flg,senyouniwa_flg,balcony_flg,balcony_nimenijyou_flg,roof_balcony_flg,barrier_free_flg,roft_flg,elevator_flg,sikitinai_gomi_okiba_flg,24jikan_gomi_dasi_ka_flg,bouonsitu_flg,tikasitu_flg,pair_glass_flg,24jikan_kanki_system_flg,koushaon_yuka_flg,shoumei_kigu_flg,situnai_monohosi_flg,hutari_nyukyo_ka_flg,jyosei_gentei_flg,pet_flg,gakki_soudan_ka_flg,jimusho_ka_flg,room_share_ka_flg,hoshounin_huyou_flg,tokutei_yuuryou_tintai_jyutaku_flg,customize_ka_flg,koureisha_soudan_flg,diy_ka_flg,monthly_ka_flg,auto_lock_flg,bouhan_camera_flg,tv_interphone_flg,kanrinin_ari_flg,takuhai_box_flg,home_security_flg,dimple_key_flg,dendou_shutter_flg,bouhanyou_glass_flg,shutter_amado_flg,card_key_flg,genkanjyou_nijyou_flg,jinkan_sensor_light_flg,cable_tv_flg,cs_antenna_flg,bs_antenna_flg,internet_siyouryou_muryou_flg,hikari_fiber_flg,internet_taiou_flg,walk_in_closet_flg,yukasita_shuunou_flg,shoes_box_flg,gaibu_monooki_flg,shuunou_space_flg,tyuushajyou_ari_flg,tyuushajyou_2daiijyou_flg,sikitinai_tyuushajyou_flg,bike_okiba_ari_flg,tyuurinnjyou_ari_flg,reform_renovation_flg,kagu_kaden_tuki_flg,designers_flg,tower_mansion_flg,bujyo_tintai_flg,kanseina_jyutakugai_flg,tile_hari_flg,athome_flg,homes_flg,suumo_flg,sinchiku_flg
9208485,"2019-09-01 00:00:00",東京都中野区中央5丁目_198207_59_8_4_,"中野駅 10分 4階 2LDK",マンション,鉄骨鉄筋コンクリート造,東京都中野区中央5丁目,東京都,中野区,中央,5丁目,"1982-07-01 00:00:00",8,NULL,NULL,170000,0,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,4,2LDK,NULL,59.4,NULL,NULL,要,NULL,－,NULL,NULL,JR中央線,中野,NULL,10,東京メトロ丸ノ内線,新中野,NULL,9,東京メトロ丸ノ内線,東高円寺,NULL,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
9210145,"2019-09-01 00:00:00",東京都中野区中野1丁目_197010_40_3_1_,"JR中央線 中野駅 3階建 築49年",マンション,鉄筋コンクリート造,東京都中野区中野1丁目,東京都,中野区,中野,1丁目,"1970-10-01 00:00:00",3,NULL,NULL,100000,3000,100000,円,100000,円,NULL,NULL,NULL,NULL,NULL,NULL,1,1LDK,NULL,40,NULL,NULL,2万円2年,NULL,NULL,更新料　賃料1.00ヶ月分,NULL,JR中央線,中野,NULL,14,JR中央線,東中野,NULL,11,東京メトロ丸ノ内線,中野坂上,NULL,16,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
9215588,"2019-09-01 00:00:00",東京都杉並区高円寺南5丁目_197908_23_2_2_202,"むさしのコーポ 202 1K",アパート,木造在来,東京都杉並区高円寺南5丁目,東京都,杉並区,高円寺南,5丁目,"1979-08-01 00:00:00",2,NULL,202,65000,0,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,NULL,NULL,2,1K,NULL,23,NULL,NULL,要,1.08ヶ月,なし,NULL,NULL,JR総武線,高円寺,NULL,8,JR総武線,中野,NULL,10,東京メトロ丸ノ内線,東高円寺,NULL,10,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
9217672,"2019-09-01 00:00:00",東京都中野区新井3丁目_199107_19_2_2_,"JR中央線 中野駅 2階建 築29年",アパート,木造在来,東京都中野区新井3丁目,東京都,中野区,新井,3丁目,"1991-07-01 00:00:00",2,NULL,NULL,55000,3000,55000,円,55000,円,NULL,NULL,NULL,NULL,NULL,NULL,2,1K,NULL,18.5,NULL,NULL,要,NULL,合計1.62万円（内訳：鍵交換代1.62万円）,更新料　賃料1.00ヶ月分,"保証会社利用必 賃料総合計の50％",JR中央線,中野,NULL,13,西武新宿線,沼袋,NULL,9,西武新宿線,新井薬師,NULL,12,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
9220342,"2019-09-01 00:00:00",東京都中野区上高田2丁目_198701_19_2_2_203,"ユーハイム 203号室",アパート,軽量鉄骨造,東京都中野区上高田2丁目,東京都,中野区,上高田,2丁目,"1987-01-01 00:00:00",2,NULL,203,63000,500,63000,円,63000,円,NULL,NULL,NULL,NULL,NULL,NULL,2,1K,NULL,19,NULL,NULL,-,NULL,NULL,NULL,NULL,JR中央線,中野,NULL,14,西武新宿線,新井薬師,NULL,8,都営大江戸線,東中野,NULL,18,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9221591,"2019-09-01 00:00:00",東京都中野区新井3丁目_200508_39_3_1_101,ロイヤルパーク中野第2,マンション,重量鉄骨造,東京都中野区新井3丁目16－5,東京都,中野区,新井,3丁目,"2005-08-01 00:00:00",3,8,101,105000,3000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,1,1LDK,NULL,38.5,NULL,NULL,要,NULL,NULL,"鍵交換費用：28,080円","加入要 保証会社：ジャックス 保証会社利用料：初回保証料賃料総額の40％　月々賃料総額の1．5％",西武新宿線,沼袋,NULL,7,JR中央線,中野,NULL,11,西武新宿線,新井薬師,NULL,13,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
9224453,"2019-09-01 00:00:00",東京都杉並区高円寺南5丁目_199712_20_2_2_201,"中野駅 11分 2階 ワンルーム",アパート,木造在来,東京都杉並区高円寺南5丁目,東京都,杉並区,高円寺南,5丁目,"1997-12-01 00:00:00",2,NULL,201,75000,1000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,1R,NULL,20,25000,"近有  /月","要 2年 15,000円",NULL,－,NULL,NULL,JR中央線,中野,NULL,11,東京メトロ丸ノ内線,東高円寺,NULL,8,JR中央線,高円寺,NULL,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9224818,"2019-09-01 00:00:00",東京都中野区中央5丁目_200401_83_10_7_707,"LS中野中央 707 2SLDK",マンション,鉄筋コンクリート造,東京都中野区中央5丁目,東京都,中野区,中央,5丁目,"2004-01-01 00:00:00",10,NULL,707,249000,16000,2,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,NULL,NULL,7,2LDK,1,82.51,NULL,NULL,要,NULL,－,NULL,NULL,東京メトロ丸ノ内線,新中野,NULL,6,JR総武線,中野,NULL,10,東京メトロ東西線,中野,NULL,10,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0
9229349,"2019-09-01 00:00:00",東京都中野区本町4丁目_201903_25_12_8_801,"コンフォリア新中野 0801 ワンルーム",マンション,鉄筋コンクリート造,東京都中野区本町4丁目,東京都,中野区,本町,4丁目,"2019-03-01 00:00:00",12,NULL,801,120000,6000,120000,円,NULL,NULL,NULL,NULL,NULL,NULL,120000,円,8,1R,NULL,25.01,37800,"有  /月",要,0.54ヶ月,"退去時通常清掃費：37,800円、エアコン清掃費：8,100円",NULL,NULL,東京メトロ丸ノ内線,新中野,NULL,2,JR中央線,中野,NULL,17,都営大江戸線,中野坂上,NULL,13,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1
9230721,"2019-09-01 00:00:00",東京都杉並区高円寺南5丁目_196506_32_2_2_201,"高円寺IDE 201 ワンルーム",アパート,木造在来,東京都杉並区高円寺南5丁目,東京都,杉並区,高円寺南,5丁目,"1965-06-01 00:00:00",2,NULL,201,92000,2000,1,ヶ月,NULL,NULL,NULL,NULL,NULL,NULL,1,ヶ月,2,1R,NULL,32.4,25000,"近有  /月","要 2年",NULL,－,NULL,NULL,JR中央線,中野,NULL,9,東京メトロ丸ノ内線,東高円寺,NULL,10,JR中央線,高円寺,NULL,10,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
9233984,"2019-09-01 00:00:00",東京都中野区新井3丁目_200205_20_4_3_,"JR中央線 中野駅 4階建 築18年",マンション,鉄筋コンクリート造,東京都中野区新井3丁目,東京都,中野区,新井,3丁目,"2002-05-01 00:00:00",4,NULL,NULL,75000,3000,NULL,NULL,75000,円,75000,円,75000,円,NULL,NULL,3,1K,NULL,20.26,NULL,NULL,1.5万円2年,NULL,合計1.62万円（内訳：鍵交換代1.62万円）,更新料　賃料1.00ヶ月分,NULL,JR中央線,中野,NULL,12,西武新宿線,新井薬師,NULL,9,西武新宿線,沼袋,NULL,9,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
9234082,"2019-09-01 00:00:00",東京都中野区野方1丁目_201802_38_8_3_,ラティエラ中野,マンション,鉄筋コンクリート造,東京都中野区野方1丁目,東京都,中野区,野方,1丁目,"2018-02-01 00:00:00",8,NULL,NULL,138500,10000,138500,円,138500,円,NULL,NULL,NULL,NULL,NULL,NULL,3,1DK,NULL,38.31,NULL,NULL,要,NULL,NULL,NULL,"保証会社利用必 実費",JR総武線,高円寺,NULL,12,JR総武線,中野,NULL,16,西武新宿線,野方,NULL,15,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9237449,"2019-09-01 00:00:00",東京都中野区本町3丁目_200104_30_4_2_203,"アイビーローズマンション 0203 ワンルーム",マンション,鉄筋コンクリート造,東京都中野区本町3丁目,東京都,中野区,本町,3丁目,"2001-04-01 00:00:00",4,NULL,203,98000,7000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,1R,NULL,30.14,NULL,NULL,"要 2年 20,000円",10.584万円,なし,NULL,NULL,東京メトロ丸ノ内線,中野坂上,NULL,5,東京メトロ丸ノ内方南支線,中野新橋,NULL,9,JR総武線,中野,NULL,25,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
9246739,"2019-09-01 00:00:00",東京都杉並区高円寺南5丁目_199012_30_4_2_,"JR総武線 中野駅 4階建 築29年",マンション,重量鉄骨造,東京都杉並区高円寺南5丁目,東京都,杉並区,高円寺南,5丁目,"1990-12-01 00:00:00",4,7,NULL,88000,4000,44000,円,88000,円,NULL,NULL,NULL,NULL,NULL,NULL,2,1K,NULL,30,35000,"近隣100m ",1.95万円2年,NULL,NULL,NULL,"保証会社利用可 総賃料の50％～",JR総武線,中野,NULL,10,東京メトロ丸ノ内線,東高円寺,NULL,6,東京メトロ丸ノ内線,新中野,NULL,16,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9249428,"2019-09-01 00:00:00",東京都中野区新井2丁目_200407_18_3_3_,"JR中央線 中野駅 徒歩8分",マンション,鉄筋コンクリート造,東京都中野区新井2丁目,東京都,中野区,新井,2丁目,"2004-07-01 00:00:00",3,NULL,NULL,74000,4000,2,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,NULL,NULL,3,1K,NULL,18.36,NULL,NULL,要,NULL,NULL,NULL,-,JR中央線,中野,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9251280,"2019-09-01 00:00:00",東京都中野区中野1丁目_201504_10_2_1_,パークレジナス中野,アパート,木造在来,東京都中野区中野1丁目,東京都,中野区,中野,1丁目,"2015-04-01 00:00:00",2,9,NULL,62500,3500,NULL,NULL,62500,円,NULL,NULL,NULL,NULL,NULL,NULL,1,1R,NULL,10.23,NULL,NULL,要,NULL,NULL,NULL,-,JR総武線,東中野,NULL,10,東京メトロ丸ノ内線,中野坂上,NULL,13,東京メトロ東西線,中野,NULL,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9251763,"2019-09-01 00:00:00",東京都中野区本町4丁目_201903_27_12_6_601,"コンフォリア新中野 0601 ワンルーム",マンション,鉄筋コンクリート造,東京都中野区本町4丁目,東京都,中野区,本町,4丁目,"2019-03-01 00:00:00",12,NULL,601,118000,6000,1,ヶ月,NULL,NULL,NULL,NULL,NULL,NULL,1,ヶ月,6,1R,NULL,26.99,37800,"有  /月",要,0.54ヶ月,"退去時通常清掃費：37,800円、エアコン清掃費：8,100円",NULL,NULL,東京メトロ丸ノ内線,新中野,NULL,2,JR中央線,中野,NULL,17,都営大江戸線,中野坂上,NULL,13,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
9251892,"2019-09-01 00:00:00",東京都中野区沼袋2丁目_201909_41_3_2_205,"仮）沼袋EK計画 205号室",マンション,重量鉄骨造,東京都中野区沼袋2丁目,東京都,中野区,沼袋,2丁目,"2019-09-01 00:00:00",3,NULL,205,118000,6000,118000,円,118000,円,NULL,NULL,NULL,NULL,NULL,NULL,2,2K,NULL,41.32,NULL,NULL,要,12.744万円,NULL,NULL,NULL,西武新宿線,沼袋,NULL,4,JR中央線,中野,NULL,23,都営大江戸線,新江古田,NULL,16,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
9251921,"2019-09-01 00:00:00",東京都中野区上高田2丁目_198703_20_2_2_,ハイツ西尾ー,アパート,木造在来,東京都中野区上高田2丁目,東京都,中野区,上高田,2丁目,"1987-03-01 00:00:00",2,NULL,NULL,66000,1000,66000,円,66000,円,NULL,NULL,NULL,NULL,NULL,NULL,2,1K,NULL,20,NULL,NULL,要,NULL,合計4.32万円（内訳：鍵交換費用／契約事務手数料／安心入居サポート等）,NULL,"保証会社利用必 詳細はお問い合わせください",JR総武線,中野,NULL,11,西武新宿線,新井薬師,NULL,6,西武新宿線,沼袋,NULL,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9261597,"2019-09-01 00:00:00",東京都杉並区高円寺南1丁目_198503_20_2_2_,"東高円寺駅 5分 2階 1K",アパート,木造在来,東京都杉並区高円寺南1丁目,東京都,杉並区,高円寺南,1丁目,"1985-03-01 00:00:00",2,NULL,NULL,53000,0,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,1K,NULL,20.1,NULL,NULL,"要 2年 15,000円",1.08ヶ月,"くらしーど24：16,200円、鍵交換代等：16,200円～",NULL,NULL,東京メトロ丸ノ内線,東高円寺,NULL,5,JR総武線,中野,NULL,12,JR総武線,高円寺,NULL,16,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
9267474,"2019-09-01 00:00:00",東京都中野区中央5丁目_198010_15_4_3_302,第二丹沢ビル,マンション,鉄筋コンクリート造,東京都中野区中央5丁目,東京都,中野区,中央,5丁目,"1980-10-01 00:00:00",4,6,302,57000,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1R,NULL,15,NULL,NULL,不要,NULL,NULL,"ルームクリーニング代：38,000円",-,東京メトロ丸ノ内線,東高円寺,NULL,7,JR中央線,中野,NULL,9,東京メトロ丸ノ内線,新中野,NULL,11,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
9268165,"2019-09-01 00:00:00",東京都中野区新井5丁目_199403_20_3_2_202,"カーサカドタ 202号室",マンション,重量鉄骨造,東京都中野区新井5丁目,東京都,中野区,新井,5丁目,"1994-03-01 00:00:00",3,NULL,202,67000,0,67000,円,67000,円,NULL,NULL,NULL,NULL,NULL,NULL,2,1K,NULL,20,NULL,NULL,-,NULL,NULL,NULL,NULL,西武新宿線,新井薬師,NULL,3,JR中央線,中野,NULL,18,西武新宿線,沼袋,NULL,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9275210,"2019-09-01 00:00:00",東京都中野区上高田1丁目_197512_35_4_2_,"JR中央線 中野駅 4階建 築44年",マンション,鉄筋コンクリート造,東京都中野区上高田1丁目,東京都,中野区,上高田,1丁目,"1975-12-01 00:00:00",4,NULL,NULL,84000,3000,84000,円,84000,円,NULL,NULL,NULL,NULL,NULL,NULL,2,2DK,NULL,35,NULL,NULL,要,NULL,NULL,NULL,NULL,JR中央線,中野,NULL,12,都営大江戸線,東中野,NULL,12,東京メトロ東西線,落合,NULL,12,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9275442,"2019-09-01 00:00:00",東京都杉並区高円寺南2丁目_201004_13_2_2_203,"八景舎高円寺南B 02030 1K",アパート,木造在来,東京都杉並区高円寺南2丁目,東京都,杉並区,高円寺南,2丁目,"2010-04-01 00:00:00",2,NULL,203,73000,3000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,NULL,NULL,2,1K,NULL,13.42,NULL,NULL,要,NULL,なし,NULL,NULL,JR中央線,高円寺,NULL,9,東京メトロ丸ノ内線,東高円寺,NULL,6,JR中央線,中野,NULL,20,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
9276899,"2019-09-01 00:00:00",東京都中野区本町4丁目_201904_30_11_8_803,"アトラスリベルタ新中野 803号室",マンション,鉄筋コンクリート造,東京都中野区本町4丁目,東京都,中野区,本町,4丁目,"2019-04-01 00:00:00",11,NULL,803,134000,10000,134000,円,134000,円,NULL,NULL,NULL,NULL,NULL,NULL,8,1DK,NULL,30.03,NULL,NULL,1.85万円2年,不要,合計1.5万円（内訳：口座振替料15000円）,NULL,"オリコフォレントインシュア利用必 初回：賃料＋共益費の50％　口座振替料：324円　1年ごと1万円",東京メトロ丸ノ内線,新中野,NULL,1,JR中央線,中野,NULL,14,都営大江戸線,中野坂上,NULL,12,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
